"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"376",27376,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066884988,1280.32860077828,869.183908495338,871.99144834647,907.077281186489,880.870199669495,540.874425415207,535.096269931722
"377",27449,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706689033,1280.32860077828,869.183908495338,871.991449427365,907.077281186489,880.870199669495,540.874426186262,535.096270639223
"378",27522,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066895382,1280.32860077828,869.183908495338,871.991450459267,907.077281186489,880.870199669495,540.874426922659,535.09627131478
"379",27595,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066900161,1280.32860077828,869.183908495338,871.991451444398,907.077281186489,880.870199669495,540.874427625956,535.096271959833
"380",27668,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706690468,1280.32860077828,869.183908495338,871.991452384877,907.077281186489,880.870199669495,540.874428297641,535.096272575762
"381",27741,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066908954,1280.32860077828,869.183908495338,871.991453282728,907.077281186489,880.870199669495,540.874428939134,535.09627316388
"382",27814,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066912997,1280.32860077828,869.183908495338,871.991454139883,907.077281186489,880.870199669495,540.874429551793,535.096273725443
"383",27887,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706691682,1280.32860077828,869.183908495338,871.991454958187,907.077281186489,880.870199669495,540.874430136913,535.096274261651
"384",27960,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066920437,1280.32860077828,869.183908495338,871.9914557394,907.077281186489,880.870199669495,540.874430695733,535.096274773648
"385",28033,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066923857,1280.32860077828,869.183908495338,871.991456485205,907.077281186489,880.870199669495,540.874431229435,535.096275262528
"386",28106,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066927091,1280.32860077828,869.183908495338,871.991457197205,907.077281186489,880.870199669495,540.874431739148,535.096275729333
"387",28179,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706693015,1280.32860077828,869.183908495338,871.991457876933,907.077281186489,880.870199669495,540.874432225949,535.096276175062
"388",28252,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066933044,1280.32860077828,869.183908495338,871.991458525852,907.077281186489,880.870199669495,540.87443269087,535.096276600665
"389",28325,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706693578,1280.32860077828,869.183908495338,871.991459145359,907.077281186489,880.870199669495,540.874433134893,535.096277007052
"390",28398,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066938368,1280.32860077828,869.183908495338,871.991459736785,907.077281186489,880.870199669495,540.874433558958,535.096277395089
"391",28471,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066940816,1280.32860077828,869.183908495338,871.991460301405,907.077281186489,880.870199669495,540.874433963961,535.096277765606
"392",28544,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066943131,1280.32860077828,869.183908495338,871.991460840433,907.077281186489,880.870199669495,540.87443435076,535.096278119393
"393",28617,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066945321,1280.32860077828,869.183908495338,871.99146135503,907.077281186489,880.870199669495,540.874434720173,535.096278457206
"394",28690,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066947392,1280.32860077828,869.183908495338,871.991461846301,907.077281186489,880.870199669495,540.874435072981,535.096278779767
"395",28763,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706694935,1280.32860077828,869.183908495338,871.991462315306,907.077281186489,880.870199669495,540.874435409931,535.096279087763
"396",28836,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066951203,1280.32860077828,869.183908495338,871.991462763052,907.077281186489,880.870199669495,540.874435731735,535.096279381853
"397",28909,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066952954,1280.32860077828,869.183908495338,871.991463190504,907.077281186489,880.870199669495,540.874436039075,535.096279662663
"398",28982,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066954611,1280.32860077828,869.183908495338,871.991463598582,907.077281186489,880.870199669495,540.8744363326,535.096279930795
"399",29055,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066956179,1280.32860077828,869.183908495338,871.991463988163,907.077281186489,880.870199669495,540.874436612931,535.09628018682
"400",29128,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066957661,1280.32860077828,869.183908495338,871.991464360086,907.077281186489,880.870199669495,540.874436880662,535.096280431286
"401",29201,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066959062,1280.32860077828,869.183908495338,871.991464715151,907.077281186489,880.870199669495,540.874437136359,535.096280664713
"402",29274,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066960388,1280.32860077828,869.183908495338,871.991465054123,907.077281186489,880.870199669495,540.874437380563,535.0962808876
"403",29347,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066961642,1280.32860077828,869.183908495338,871.99146537773,907.077281186489,880.870199669495,540.874437613789,535.096281100424
"404",29420,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066962828,1280.32860077828,869.183908495338,871.99146568667,907.077281186489,880.870199669495,540.874437836533,535.096281303638
"405",29493,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706696395,1280.32860077828,869.183908495338,871.991465981607,907.077281186489,880.870199669495,540.874438049265,535.096281497677
"406",29566,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706696501,1280.32860077828,869.183908495338,871.991466263175,907.077281186489,880.870199669495,540.874438252434,535.096281682955
"407",29639,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066966014,1280.32860077828,869.183908495338,871.991466531981,907.077281186489,880.870199669495,540.874438446471,535.096281859867
"408",29712,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066966963,1280.32860077828,869.183908495338,871.991466788604,907.077281186489,880.870199669495,540.874438631787,535.096282028791
"409",29785,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706696786,1280.32860077828,869.183908495338,871.991467033594,907.077281186489,880.870199669495,540.874438808773,535.096282190088
"410",29858,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066968709,1280.32860077828,869.183908495338,871.991467267481,907.077281186489,880.870199669495,540.874438977803,535.096282344102
"411",29931,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066969512,1280.32860077828,869.183908495338,871.991467490766,907.077281186489,880.870199669495,540.874439139236,535.096282491162
"412",30004,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066970271,1280.32860077828,869.183908495338,871.991467703931,907.077281186489,880.870199669495,540.874439293413,535.096282631582
"413",30077,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066970989,1280.32860077828,869.183908495338,871.991467907434,907.077281186489,880.870199669495,540.874439440659,535.096282765662
"414",30150,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066971668,1280.32860077828,869.183908495338,871.991468101713,907.077281186489,880.870199669495,540.874439581287,535.096282893688
"415",30223,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706697231,1280.32860077828,869.183908495338,871.991468287186,907.077281186489,880.870199669495,540.874439715594,535.096283015933
"416",30296,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066972918,1280.32860077828,869.183908495338,871.991468464252,907.077281186489,880.870199669495,540.874439843864,535.096283132659
"417",30369,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066973493,1280.32860077828,869.183908495338,871.991468633293,907.077281186489,880.870199669495,540.874439966368,535.096283244114
"418",30442,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066974036,1280.32860077828,869.183908495338,871.991468794672,907.077281186489,880.870199669495,540.874440083366,535.096283350537
"419",30515,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706697455,1280.32860077828,869.183908495338,871.991468948736,907.077281186489,880.870199669495,540.874440195105,535.096283452155
"420",30588,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066975036,1280.32860077828,869.183908495338,871.991469095817,907.077281186489,880.870199669495,540.874440301822,535.096283549184
"421",30661,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066975496,1280.32860077828,869.183908495338,871.991469236232,907.077281186489,880.870199669495,540.874440403742,535.096283641833
"422",30734,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706697593,1280.32860077828,869.183908495338,871.991469370282,907.077281186489,880.870199669495,540.87444050108,535.096283730298
"423",30807,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066976342,1280.32860077828,869.183908495338,871.991469498256,907.077281186489,880.870199669495,540.874440594044,535.096283814769
"424",30880,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066976731,1280.32860077828,869.183908495338,871.99146962043,907.077281186489,880.870199669495,540.874440682828,535.096283895425
"425",30953,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066977098,1280.32860077828,869.183908495338,871.991469737066,907.077281186489,880.870199669495,540.874440767622,535.09628397244
"426",31026,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066977446,1280.32860077828,869.183908495338,871.991469848415,907.077281186489,880.870199669495,540.874440848605,535.096284045978
"427",31099,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066977775,1280.32860077828,869.183908495338,871.991469954718,907.077281186489,880.870199669495,540.874440925947,535.096284116195
"428",31172,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066978087,1280.32860077828,869.183908495338,871.991470056202,907.077281186489,880.870199669495,540.874440999813,535.096284183242
"429",31245,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066978382,1280.32860077828,869.183908495338,871.991470153086,907.077281186489,880.870199669495,540.874441070359,535.096284247262
"430",31318,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066978661,1280.32860077828,869.183908495338,871.991470245579,907.077281186489,880.870199669495,540.874441137734,535.096284308391
"431",31391,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066978926,1280.32860077828,869.183908495338,871.99147033388,907.077281186489,880.870199669495,540.874441202081,535.09628436676
"432",31464,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066979176,1280.32860077828,869.183908495338,871.991470418178,907.077281186489,880.870199669495,540.874441263535,535.096284422493
"433",31537,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066979414,1280.32860077828,869.183908495338,871.991470498656,907.077281186489,880.870199669495,540.874441322227,535.09628447571
"434",31610,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066979639,1280.32860077828,869.183908495338,871.991470575486,907.077281186489,880.870199669495,540.874441378281,535.096284526524
"435",31683,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066979852,1280.32860077828,869.183908495338,871.991470648833,907.077281186489,880.870199669495,540.874441431815,535.096284575044
"436",31756,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066980054,1280.32860077828,869.183908495338,871.991470718856,907.077281186489,880.870199669495,540.874441482943,535.096284621373
"437",31829,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066980245,1280.32860077828,869.183908495338,871.991470785705,907.077281186489,880.870199669495,540.874441531773,535.09628466561
"438",31902,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066980426,1280.32860077828,869.183908495338,871.991470849524,907.077281186489,880.870199669495,540.874441578408,535.09628470785
"439",31975,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066980597,1280.32860077828,869.183908495338,871.991470910451,907.077281186489,880.870199669495,540.874441622947,535.096284748183
"440",32048,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706698076,1280.32860077828,869.183908495338,871.991470968615,907.077281186489,880.870199669495,540.874441665483,535.096284786694
"441",32121,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066980914,1280.32860077828,869.183908495338,871.991471024144,907.077281186489,880.870199669495,540.874441706108,535.096284823467
"442",32194,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066981059,1280.32860077828,869.183908495338,871.991471077155,907.077281186489,880.870199669495,540.874441744907,535.096284858579
"443",32267,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066981197,1280.32860077828,869.183908495338,871.991471127764,907.077281186489,880.870199669495,540.874441781962,535.096284892106
"444",32340,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066981328,1280.32860077828,869.183908495338,871.991471176079,907.077281186489,880.870199669495,540.874441817351,535.096284924119
"445",32413,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066981452,1280.32860077828,869.183908495338,871.991471222204,907.077281186489,880.870199669495,540.874441851149,535.096284954687
"446",32486,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066981569,1280.32860077828,869.183908495338,871.991471266239,907.077281186489,880.870199669495,540.874441883429,535.096284983875
"447",32559,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066981681,1280.32860077828,869.183908495338,871.991471308277,907.077281186489,880.870199669495,540.874441914257,535.096285011744
"448",32632,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066981786,1280.32860077828,869.183908495338,871.99147134841,907.077281186489,880.870199669495,540.8744419437,535.096285038356
"449",32705,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066981885,1280.32860077828,869.183908495338,871.991471386724,907.077281186489,880.870199669495,540.874441971819,535.096285063765
"450",32778,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706698198,1280.32860077828,869.183908495338,871.991471423302,907.077281186489,880.870199669495,540.874441998675,535.096285088028
"451",32851,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982069,1280.32860077828,869.183908495338,871.991471458221,907.077281186489,880.870199669495,540.874442024323,535.096285111194
"452",32924,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982154,1280.32860077828,869.183908495338,871.991471491558,907.077281186489,880.870199669495,540.874442048818,535.096285133315
"453",32997,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982234,1280.32860077828,869.183908495338,871.991471523384,907.077281186489,880.870199669495,540.874442072213,535.096285154438
"454",33070,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706698231,1280.32860077828,869.183908495338,871.991471553767,907.077281186489,880.870199669495,540.874442094555,535.096285174606
"455",33143,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982382,1280.32860077828,869.183908495338,871.991471582773,907.077281186489,880.870199669495,540.874442115894,535.096285193864
"456",33216,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982451,1280.32860077828,869.183908495338,871.991471610464,907.077281186489,880.870199669495,540.874442136273,535.096285212252
"457",33289,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982515,1280.32860077828,869.183908495338,871.9914716369,907.077281186489,880.870199669495,540.874442155737,535.09628522981
"458",33362,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982577,1280.32860077828,869.183908495338,871.991471662138,907.077281186489,880.870199669495,540.874442174325,535.096285246575
"459",33435,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982634,1280.32860077828,869.183908495338,871.991471686232,907.077281186489,880.870199669495,540.874442192078,535.096285262583
"460",33508,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982689,1280.32860077828,869.183908495338,871.991471709234,907.077281186489,880.870199669495,540.874442209033,535.096285277869
"461",33581,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982741,1280.32860077828,869.183908495338,871.991471731194,907.077281186489,880.870199669495,540.874442225226,535.096285292464
"462",33654,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982791,1280.32860077828,869.183908495338,871.991471752158,907.077281186489,880.870199669495,540.874442240691,535.0962853064
"463",33727,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982837,1280.32860077828,869.183908495338,871.991471772172,907.077281186489,880.870199669495,540.874442255461,535.096285319707
"464",33800,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982882,1280.32860077828,869.183908495338,871.991471791278,907.077281186489,880.870199669495,540.874442269567,535.096285332413
"465",33873,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982923,1280.32860077828,869.183908495338,871.991471809519,907.077281186489,880.870199669495,540.874442283039,535.096285344546
"466",33946,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066982963,1280.32860077828,869.183908495338,871.991471826933,907.077281186489,880.870199669495,540.874442295905,535.09628535613
"467",34019,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983001,1280.32860077828,869.183908495338,871.991471843558,907.077281186489,880.870199669495,540.874442308193,535.096285367192
"468",34092,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983036,1280.32860077828,869.183908495338,871.991471859429,907.077281186489,880.870199669495,540.874442319929,535.096285377754
"469",34165,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706698307,1280.32860077828,869.183908495338,871.99147187458,907.077281186489,880.870199669495,540.874442331138,535.09628538784
"470",34238,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983102,1280.32860077828,869.183908495338,871.991471889045,907.077281186489,880.870199669495,540.874442341842,535.09628539747
"471",34311,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983132,1280.32860077828,869.183908495338,871.991471902855,907.077281186489,880.870199669495,540.874442352065,535.096285406665
"472",34384,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983161,1280.32860077828,869.183908495338,871.991471916038,907.077281186489,880.870199669495,540.874442361829,535.096285415445
"473",34457,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983188,1280.32860077828,869.183908495338,871.991471928624,907.077281186489,880.870199669495,540.874442371154,535.096285423828
"474",34530,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983214,1280.32860077828,869.183908495338,871.991471940639,907.077281186489,880.870199669495,540.87444238006,535.096285431833
"475",34603,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983238,1280.32860077828,869.183908495338,871.99147195211,907.077281186489,880.870199669495,540.874442388565,535.096285439477
"476",34676,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983261,1280.32860077828,869.183908495338,871.991471963061,907.077281186489,880.870199669495,540.874442396688,535.096285446775
"477",34749,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983283,1280.32860077828,869.183908495338,871.991471973515,907.077281186489,880.870199669495,540.874442404446,535.096285453744
"478",34822,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983303,1280.32860077828,869.183908495338,871.991471983496,907.077281186489,880.870199669495,540.874442411856,535.096285460398
"479",34895,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983323,1280.32860077828,869.183908495338,871.991471993024,907.077281186489,880.870199669495,540.874442418932,535.096285466752
"480",34968,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983342,1280.32860077828,869.183908495338,871.99147200212,907.077281186489,880.870199669495,540.87444242569,535.096285472819
"481",35041,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983359,1280.32860077828,869.183908495338,871.991472010805,907.077281186489,880.870199669495,540.874442432145,535.096285478611
"482",35114,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983376,1280.32860077828,869.183908495338,871.991472019095,907.077281186489,880.870199669495,540.874442438309,535.096285484143
"483",35187,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983392,1280.32860077828,869.183908495338,871.99147202701,907.077281186489,880.870199669495,540.874442444196,535.096285489424
"484",35260,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983407,1280.32860077828,869.183908495338,871.991472034566,907.077281186489,880.870199669495,540.874442449819,535.096285494468
"485",35333,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983421,1280.32860077828,869.183908495338,871.991472041779,907.077281186489,880.870199669495,540.874442455189,535.096285499283
"486",35406,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983434,1280.32860077828,869.183908495338,871.991472048666,907.077281186489,880.870199669495,540.874442460317,535.096285503881
"487",35479,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983447,1280.32860077828,869.183908495338,871.99147205524,907.077281186489,880.870199669495,540.874442465215,535.096285508272
"488",35552,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983459,1280.32860077828,869.183908495338,871.991472061516,907.077281186489,880.870199669495,540.874442469893,535.096285512464
"489",35625,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706698347,1280.32860077828,869.183908495338,871.991472067508,907.077281186489,880.870199669495,540.87444247436,535.096285516467
"490",35698,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983481,1280.32860077828,869.183908495338,871.991472073229,907.077281186489,880.870199669495,540.874442478627,535.096285520289
"491",35771,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983491,1280.32860077828,869.183908495338,871.99147207869,907.077281186489,880.870199669495,540.874442482702,535.096285523938
"492",35844,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983501,1280.32860077828,869.183908495338,871.991472083903,907.077281186489,880.870199669495,540.874442486594,535.096285527423
"493",35917,1199.21908336128,1198.98868614917,1202.89327560634,1208.7706698351,1280.32860077828,869.183908495338,871.991472088881,907.077281186489,880.870199669495,540.874442490311,535.09628553075
"494",35990,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983519,1280.32860077828,869.183908495338,871.991472093632,907.077281186489,880.870199669495,540.87444249386,535.096285533928
"495",36063,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983527,1280.32860077828,869.183908495338,871.991472098169,907.077281186489,880.870199669495,540.874442497251,535.096285536961
"496",36136,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983535,1280.32860077828,869.183908495338,871.991472102499,907.077281186489,880.870199669495,540.874442500489,535.096285539858
"497",36209,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983542,1280.32860077828,869.183908495338,871.991472106634,907.077281186489,880.870199669495,540.874442503581,535.096285542624
"498",36282,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983549,1280.32860077828,869.183908495338,871.991472110581,907.077281186489,880.870199669495,540.874442506534,535.096285545268
"499",36355,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983556,1280.32860077828,869.183908495338,871.991472114349,907.077281186489,880.870199669495,540.874442509355,535.096285547795
"500",36428,1199.21908336128,1198.98868614917,1202.89327560634,1208.77066983562,1280.32860077828,869.183908495338,871.991472117946,907.077281186489,880.870199669495,540.874442512048,535.09628555021
